row_id,microbusiness_density
1001_2022-11-01,3.364027005110659
1001_2022-12-01,3.3519819850842767
1001_2023-01-01,3.316886321013829
1001_2023-02-01,3.3094646421634253
1001_2023-03-01,3.359539987753107
1001_2023-04-01,3.3830633651826383
1001_2023-05-01,3.3479599537207494
1001_2023-06-01,3.436390293751316
1003_2022-11-01,8.326072406131656
1003_2022-12-01,8.286301702135033
1003_2023-01-01,8.089027401465291
1003_2023-02-01,7.994423727389455
1003_2023-03-01,8.09725807248813
1003_2023-04-01,8.00650105280551
1003_2023-05-01,7.969038434503846
1003_2023-06-01,8.847744945655226
1005_2022-11-01,1.1830402891603264
1005_2022-12-01,1.18799180128252
1005_2023-01-01,1.2333785730018656
1005_2023-02-01,1.2380850402038672
1005_2023-03-01,1.3014419345544668
1005_2023-04-01,1.2380715743886621
1005_2023-05-01,1.2038524162712299
1005_2023-06-01,1.2527080446829735
1007_2022-11-01,1.3123329327771776
1007_2022-12-01,1.3176673963869614
1007_2023-01-01,1.3280394585216553
1007_2023-02-01,1.3333514810769487
1007_2023-03-01,1.3835006099500209
1007_2023-04-01,1.3552053906844574
1007_2023-05-01,1.349307231708162
1007_2023-06-01,1.377055234592457
1009_2022-11-01,1.8455613584887525
1009_2022-12-01,1.8297191985494592
1009_2023-01-01,1.8330663347873402
1009_2023-02-01,1.8241768016573305
1009_2023-03-01,1.8893176566290428
1009_2023-04-01,1.8128156253221404
1009_2023-05-01,1.8016851037696617
1009_2023-06-01,1.8399196172299417
1011_2022-11-01,1.0059034748714135
1011_2022-12-01,1.0298512313912678
1011_2023-01-01,1.0781206672719543
1011_2023-02-01,1.0780119904363463
1011_2023-03-01,1.0275674009462472
1011_2023-04-01,1.0628808778227288
1011_2023-05-01,1.1756455488963715
1011_2023-06-01,1.1876037090198779
1013_2022-11-01,2.3792030213044257
1013_2022-12-01,2.379174516759315
1013_2023-01-01,2.46919345165933
1013_2023-02-01,2.801162373173857
1013_2023-03-01,2.645421756370433
1013_2023-04-01,2.801133378120844
1013_2023-05-01,2.911303617302602
1013_2023-06-01,3.087014024559141
1015_2022-11-01,2.8130342995623754
1015_2022-12-01,2.7976850895853898
1015_2023-01-01,2.7659054644909995
1015_2023-02-01,2.712496371210159
1015_2023-03-01,2.7026934702191046
1015_2023-04-01,2.682871820869958
1015_2023-05-01,2.674055287256044
1015_2023-06-01,2.7431633702476685
1017_2022-11-01,1.3796820174328035
1017_2022-12-01,1.3159306660206431
1017_2023-01-01,1.2669557618140592
1017_2023-02-01,1.2635772164375036
1017_2023-03-01,1.2676327130242302
1017_2023-04-01,1.2871883309708556
1017_2023-05-01,1.3058801107724467
1017_2023-06-01,1.2975547865749468
1019_2022-11-01,1.0898844278812259
1019_2022-12-01,1.0708221054566156
1019_2023-01-01,1.0208751577158708
1019_2023-02-01,1.0096835561868076
1019_2023-03-01,0.9173203897907443
1019_2023-04-01,0.972314863770113
1019_2023-05-01,0.9828185078362326
1019_2023-06-01,0.8873718267585258
1021_2022-11-01,1.9340580664068727
1021_2022-12-01,2.0380753827065714
1021_2023-01-01,2.1459993001258795
1021_2023-02-01,2.3096953671050953
1021_2023-03-01,2.3838132530287197
1021_2023-04-01,2.354473722889547
1021_2023-05-01,2.3491589953748604
