row_id,microbusiness_density
1001_2022-11-01,3.4740894256890944
1001_2022-12-01,3.4740894256890944
1001_2023-01-01,3.4740894256890944
1001_2023-02-01,3.4740894256890944
1001_2023-03-01,3.4740894256890944
1001_2023-04-01,3.4740894256890944
1001_2023-05-01,3.4740894256890944
1001_2023-06-01,3.4740894256890944
1003_2022-11-01,8.383386997470202
1003_2022-12-01,3.4740894256890944
1003_2023-01-01,3.4740894256890944
1003_2023-02-01,3.4740894256890944
1003_2023-03-01,3.4740894256890944
1003_2023-04-01,3.4740894256890944
1003_2023-05-01,3.4740894256890944
1003_2023-06-01,3.4740894256890944
1005_2022-11-01,1.2357145512283163
1005_2022-12-01,3.4740894256890944
1005_2023-01-01,3.4740894256890944
1005_2023-02-01,3.4740894256890944
1005_2023-03-01,3.4740894256890944
1005_2023-04-01,3.4740894256890944
1005_2023-05-01,3.4740894256890944
1005_2023-06-01,3.4740894256890944
1007_2022-11-01,1.2911441372372767
1007_2022-12-01,3.4740894256890944
1007_2023-01-01,3.4740894256890944
1007_2023-02-01,3.4740894256890944
1007_2023-03-01,3.4740894256890944
1007_2023-04-01,3.4740894256890944
1007_2023-05-01,3.4740894256890944
1007_2023-06-01,3.4740894256890944
1009_2022-11-01,1.8373382085460692
1009_2022-12-01,3.4740894256890944
1009_2023-01-01,3.4740894256890944
1009_2023-02-01,3.4740894256890944
1009_2023-03-01,3.4740894256890944
1009_2023-04-01,3.4740894256890944
1009_2023-05-01,3.4740894256890944
1009_2023-06-01,3.4740894256890944
1011_2022-11-01,0.98809224
1011_2022-12-01,3.4740894256890944
1011_2023-01-01,3.4740894256890944
1011_2023-02-01,3.4740894256890944
1011_2023-03-01,3.4740894256890944
1011_2023-04-01,3.4740894256890944
1011_2023-05-01,3.4740894256890944
1011_2023-06-01,3.4740894256890944
1013_2022-11-01,2.1925555081273447
1013_2022-12-01,3.4740894256890944
1013_2023-01-01,3.4740894256890944
1013_2023-02-01,3.4740894256890944
1013_2023-03-01,3.4740894256890944
1013_2023-04-01,3.4740894256890944
1013_2023-05-01,3.4740894256890944
1013_2023-06-01,3.4740894256890944
1015_2022-11-01,2.8087877891174853
1015_2022-12-01,3.4740894256890944
1015_2023-01-01,3.4740894256890944
1015_2023-02-01,3.4740894256890944
1015_2023-03-01,3.4740894256890944
1015_2023-04-01,3.4740894256890944
1015_2023-05-01,3.4740894256890944
1015_2023-06-01,3.4740894256890944
1017_2022-11-01,1.4486224554899858
1017_2022-12-01,3.4740894256890944
1017_2023-01-01,3.4740894256890944
1017_2023-02-01,3.4740894256890944
1017_2023-03-01,3.4740894256890944
1017_2023-04-01,3.4740894256890944
1017_2023-05-01,3.4740894256890944
1017_2023-06-01,3.4740894256890944
1019_2022-11-01,1.117345
1019_2022-12-01,3.4740894256890944
1019_2023-01-01,3.4740894256890944
1019_2023-02-01,3.4740894256890944
1019_2023-03-01,3.4740894256890944
1019_2023-04-01,3.4740894256890944
1019_2023-05-01,3.4740894256890944
1019_2023-06-01,3.4740894256890944
1021_2022-11-01,1.8186734697017104
1021_2022-12-01,3.4740894256890944
1021_2023-01-01,3.4740894256890944
1021_2023-02-01,3.4740894256890944
1021_2023-03-01,3.4740894256890944
1021_2023-04-01,3.4740894256890944
1021_2023-05-01,3.4740894256890944
1021_2023-06-01,3.4740894256890944
1023_2022-11-01,1.6901477740471216
1023_2022-12-01,3.4740894256890944
1023_2023-01-01,3.4740894256890944
1023_2023-02-01,3.4740894256890944
1023_2023-03-01,3.4740894256890944
1023_2023-04-01,3.4740894256890944
1023_2023-05-01,3.4740894256890944
1023_2023-06-01,3.4740894256890944
1025_2022-11-01,1.3565558228032595
1025_2022-12-01,3.4740894256890944
1025_2023-01-01,3.4740894256890944
1025_2023-02-01,3.4740894256890944
1025_2023-03-01,3.4740894256890944
1025_2023-04-01,3.4740894256890944
1025_2023-05-01,3.4740894256890944
1025_2023-06-01,3.4740894256890944
1027_2022-11-01,1.5829384
1027_2022-12-01,3.4740894256890944
1027_2023-01-01,3.4740894256890944
1027_2023-02-01,3.4740894256890944
1027_2023-03-01,3.4740894256890944
1027_2023-04-01,3.4740894256890944
1027_2023-05-01,3.4740894256890944
1027_2023-06-01,3.4740894256890944
1029_2022-11-01,1.3555517
1029_2022-12-01,3.4740894256890944
1029_2023-01-01,3.4740894256890944
1029_2023-02-01,3.4740894256890944
1029_2023-03-01,3.4740894256890944
1029_2023-04-01,3.4740894256890944
1029_2023-05-01,3.4740894256890944
1029_2023-06-01,3.4740894256890944
1031_2022-11-01,2.2228645844580592
1031_2022-12-01,3.4740894256890944
1031_2023-01-01,3.4740894256890944
1031_2023-02-01,3.4740894256890944
1031_2023-03-01,3.4740894256890944
1031_2023-04-01,3.4740894256890944
1031_2023-05-01,3.4740894256890944
1031_2023-06-01,3.4740894256890944
1033_2022-11-01,2.448707369081467
1033_2022-12-01,3.4740894256890944
1033_2023-01-01,3.4740894256890944
1033_2023-02-01,3.4740894256890944
1033_2023-03-01,3.4740894256890944
1033_2023-04-01,3.4740894256890944
1033_2023-05-01,3.4740894256890944
1033_2023-06-01,3.4740894256890944
1035_2022-11-01,1.095947
1035_2022-12-01,3.4740894256890944
1035_2023-01-01,3.4740894256890944
1035_2023-02-01,3.4740894256890944
1035_2023-03-01,3.4740894256890944
1035_2023-04-01,3.4740894256890944
1035_2023-05-01,3.4740894256890944
1035_2023-06-01,3.4740894256890944
1037_2022-11-01,0.82838911
